record_id,field,original_text,word_count,emotion_positive_amplitude,emotion_neutral_amplitude,emotion_negative_amplitude,reform_positive_amplitude,reform_reactive_amplitude,reform_superficial_amplitude,positive_emotion_intensity,negative_emotion_intensity,active_voice_bonus,future_tense_bonus,context_type,reform_word_count,frame_competition,emotion_frame_strength,reform_frame_strength,frame_entanglement,von_neumann_entropy,semantic_interference,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,circuit_depth,circuit_gates,qubit_count,quantum_frames_enabled,analysis_version
866,影片描述,法務部長鄭銘謙23日於立法院備詢時，針對北檢偵辦政治獻金案進度，誤將《鏡週刊》稱為「鏡檢」，引發現場譁然。更進一步脫口表示「北檢在忙政治的那些」，被外界解讀為官方首度承認檢方涉入政治操作，掀起司法中立...,2010,0.0,0.2425356250363329,0.9701425001453319,0.12280701754385963,0.45614035087719296,0.4210526315789473,0.0,0.8,0.0,0.1,crisis_response,1,0.701333497763323,0.20312059377499492,0.2739492738765904,0.006568423533637332,0.7013334977633232,0.000976562500000001,0.4908263678553292,0.38355091131948327,0.49616986285634357,2,8,6,True,quantum_frames_v1.0
867,影片描述,台中一對夫妻在父母資助下購買總價1600萬元的新成屋，月薪合計8萬6，卻需負擔每月4萬房貸與管理費，加上育兒與生活開銷，壓力爆表。網友兩極，有人批「錯估實力還敢生小孩」，也有人感嘆「中產階級活得像韭菜...,1704,0.0,0.39391929857916774,0.9191450300180579,0.33,0.33,0.34,0.0,0.7,0.0,0.05,public_pressure,0,0.8254276656099117,0.16424065472796615,0.284659345272034,0.0037916276801008685,0.8254276656099118,0.000976562500000001,0.4204640349939647,0.3769813469620328,0.5560749325005491,2,8,6,True,quantum_frames_v1.0
868,影片描述,在「在野領袖峰會」上，國民黨主席朱立倫與民眾黨主席黃國昌齊聲批評執政黨干預司法，並提出「法庭直播」改革訴求。黃國昌指出，當年柯文哲遭搜索事件，讓人深感恐懼，「今天是柯文哲，明天可能是任何人」。不過律師...,1803,0.0,0.2006537101474378,0.9796622318963144,0.4516129032258064,0.41935483870967744,0.12903225806451613,0.0,0.8300000000000001,0.0,0.05,crisis_response,2,0.6791461287934825,0.04589094733019165,0.2725273669257917,0.0072043700390565886,0.6791461287934825,0.0009765625000000013,0.481951420267393,0.3884314107782248,0.4853605597615829,2,8,6,True,quantum_frames_v1.0
869,影片描述,國民黨、民眾黨號召群眾走上凱達格蘭大道，高舉「反綠共、戰獨裁」口號。總統賴清德回應，台灣是民主自由的地方，不是獨裁，「真正要戰獨裁，應該去北京天安門，不是來凱道」。民眾黨主席黃國昌則強烈反擊，指控「總...,2238,0.0,0.2006537101474378,0.9796622318963144,0.33,0.33,0.34,0.0,0.8300000000000001,0.0,0.1,public_pressure,0,0.7242475754438008,0.1555474797125583,0.29335252028744174,0.006013712679990001,0.7242475754438008,0.000976562500000001,0.37999199892752034,0.3968563714287552,0.5037462524144121,2,8,6,True,quantum_frames_v1.0
870,影片描述,國際醫學期刊《刺胳針》（The Lancet）日前刊登中國醫藥大學附設醫院李景行與許漱白的投書，指出台灣健保體系瀕臨崩壞，並提及錯誤數據。投書者已發聲明承認引用錯誤，並已向期刊申請更正。衛福部長邱泰源...,1462,0.0,0.1737853339090477,0.9847835588179368,0.12280701754385963,0.45614035087719296,0.4210526315789473,0.0,0.85,0.0,0.05,crisis_response,1,0.658743099926816,0.2020177293660656,0.2750521382855197,0.007778033071936438,0.6587430999268162,0.000976562500000001,0.4737902087207264,0.39063763652133143,0.4746540910563042,2,8,6,True,quantum_frames_v1.0
871,影片描述,藥事法第103條新解釋令引爆藥界爭議。藥師團體批評政府放寬販售門檻，破壞用藥專業，中藥行及中醫界則憂心產業鏈瓦解。衛福部強調，此舉為緩解中藥人力斷層，並將加強藥材分級管理，確保安全。 #中藥販售 #藥...,1180,0.7478353027299546,0.0833707137937519,0.65862863897064,0.6000000000000001,0.30000000000000004,0.10000000000000002,0.78,0.79,0.1,0.05,normal,2,0.8124106288746135,0.14352930928209362,0.24116763310010017,0.004321597445577449,0.8124106288746138,1.5488578983960682e-33,0.6249642515498455,0.16764292449771145,0.5579717878172868,2,8,6,True,quantum_frames_v1.0
872,影片描述,陽明交大科法學院特聘教授林志潔27日聯同律師團隊赴新竹地檢署，告發國民黨立委鄭正鈐涉嫌違法動員外籍人士參與426凱道集會。 林志潔指出，動員外國人參與政治造勢活動，違反選罷法與就業服務法。若以對價招募...,1925,0.0,0.13511320473331348,0.9908301680442989,0.33,0.33,0.34,0.0,0.88,0.0,0.1,public_pressure,0,0.6802411390095602,0.15394322802077268,0.2949567719792276,0.0070878375702087045,0.6802411390095605,0.000976562500000001,0.36238942435382404,0.40359214658701636,0.48142218385893476,2,8,6,True,quantum_frames_v1.0
873,影片描述,在《Biong Biong地球娛樂室》第三季首集中，李泳知在甜點猜謎遊戲中，因不認識「前男友吐司」這個迷因，當場崩潰吐槽：「材料裡根本沒有前男友！」這款吐司源自韓國網友分享的故事，意指塗有奶油起司與藍...,1604,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
874,影片描述,西葡大停電釀亂 西班牙宣布緊急狀態 2025年4月28日，西班牙與葡萄牙發生大規模停電，影響交通、通訊及民生服務，馬德里、巴塞隆納、里斯本等主要城市陷入黑暗。西班牙政府宣布進入緊急狀態，葡萄牙也啟動能...,1926,0.0,0.1737853339090477,0.9847835588179368,0.33,0.33,0.34,0.0,0.85,0.0,0.05,crisis_response,0,0.7069255506324951,0.1548118113429211,0.2940881886570791,0.006435152278975385,0.7069255506324952,0.000976562500000001,0.37306318900299806,0.3996026862659867,0.4949381063348318,2,8,6,True,quantum_frames_v1.0
875,影片描述,台灣健保制度已邁入第30年，總統賴清德於全國健康論壇拋出新構想，建議推動「各區自收自管」，讓地方能自主管理健保經費。他以花蓮秀林鄉為例，透過慈濟醫院結合預防醫療與論人計酬，改善居民健康，並降低醫療資源...,1388,0.9733041719039383,0.22951903832664708,0.0,0.5666666666666667,0.3166666666666666,0.11666666666666664,0.7866666666666667,0.0,0.1,0.05,normal,6,0.672454589923931,0.3398977765017504,0.04489215916060853,0.007799248085706455,0.6724545899239309,0.000976562500000001,0.4792748047195724,0.37439054202763944,0.46854070841161544,2,8,6,True,quantum_frames_v1.0
876,影片描述,經濟部長郭智輝29日表示，隨著核三廠二號機預定於5月17日停機，台灣將正式邁入非核家園，屆時約84%電力將依靠火力發電。他指出，政府未來將以「低碳天然氣」與「綠能」作為替代能源主軸，2025年目標再生...,1582,0.0,0.39391929857916774,0.9191450300180579,0.14454277286135692,0.5368731563421829,0.31858407079646023,0.0,0.7,0.0,0.15000000000000002,crisis_response,3,0.7734777345894167,0.13784108545473228,0.25834412003425594,0.004976158938847724,0.7734777345894168,0.000976562500000001,0.5196840625857667,0.36718362638730717,0.5353630120378572,2,8,6,True,quantum_frames_v1.0
877,影片描述,五月天吉他手石頭（石錦航）傳出為了家庭與教育考量，已與妻小移居英國。石頭多年來對倫敦生活情有獨鍾，近年頻頻現身當地音樂場合，也常於演出空檔與家人團聚。該消息曝光後，引發熱議，不少網友表示「能跑是福」、...,1433,0.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,normal,1,0.8879430945950526,0.28800000000000003,0.19200000000000006,0.010515437500000004,0.8879430945950529,0.0004882812500000004,0.47532372221302105,0.18284633766901054,0.5865180316725265,2,7,6,True,quantum_frames_v1.0
878,影片描述,台電員工勞動節抗議 怒吼能源政策錯誤全民買單 台電基層員工於5月1日發起「草綠T行動」，集結於經濟部前抗議政府能源政策錯誤，導致台電連年虧損、電價結構扭曲。他們批評政府關閉核電、過度收購高價再生能源，...,1714,0.0,0.1532824218935008,0.9881824219942706,0.33,0.33,0.34,0.0,0.8657142857142857,0.0,0.05,public_pressure,0,0.6930560944377173,0.15432357144536712,0.29457642855463306,0.006774555603039599,0.6930560944377173,0.000976562500000001,0.36751540652508696,0.40171278240334896,0.48790573025793205,2,8,6,True,quantum_frames_v1.0
879,影片描述,近期「綠共」一詞傳出在中國因涉及妄議中央遭禁，引發台灣社群廣泛討論。台灣人工智慧實驗室杜奕瑾觀察，微博刪除綠共相關貼文後，PTT與Facebook留言也明顯減少。但實際查證仍有使用紀錄，網友對於是否真...,1555,0.0,0.3546542341205386,0.9349975263177834,0.33,0.33,0.34,0.0,0.725,0.0,0.0,normal,0,0.8079636777793285,0.16196347533950317,0.286936524660497,0.00412920874822123,0.8079636777793286,0.0009765625000000007,0.4134784398617315,0.38115733992997636,0.5468875027075649,2,8,6,True,quantum_frames_v1.0
880,影片描述,立委洪孟楷1日質詢數位發展部，要求說明是否依《詐欺犯罪危害防制條例》對Meta等平台開罰。數發部官員竟回應「尚未收到內政部資料」。刑事局隨即打臉，表示早已於4月25日將Meta未揭露出資者的詐騙廣告通...,1574,0.0,0.31622776601683794,0.9486832980505138,0.14285714285714288,0.39285714285714285,0.46428571428571425,0.0,0.75,0.0,0.15000000000000002,public_pressure,1,0.7493608104894542,0.2435256208450611,0.276882542420245,0.005377403855235703,0.7493608104894542,0.0009765625000000009,0.5100372929457817,0.3775608640255087,0.5195968655106782,2,8,6,True,quantum_frames_v1.0
881,影片描述,台北慈濟醫院心臟血管外科主任諶大中指出，2022年引進台灣的日本製外科封合凝膠「AQUABRID」，對主動脈剝離等高風險手術有助止血與提高手術成功率，醫界評價極高。然因健保自5月起以低點數納入給付，廠...,1715,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.1,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
882,影片描述,剴剴案引爆社會怒火，但國安單位近日示警，有境外網軍疑似利用社群平台操作「Justice for KaiKai」相關話題，散播大量AI生成圖文，並刻意標註「From China」，試圖煽動對政府的不滿。...,1503,0.0,0.1477845350613803,0.9890195807953913,0.33,0.33,0.34,0.0,0.87,0.0,0.05,crisis_response,0,0.6892328956224939,0.15420331525790376,0.2946966847420965,0.006868128949775689,0.6892328956224942,0.000976562500000001,0.3659861269989976,0.40228064359938664,0.48597007961282784,2,8,6,True,quantum_frames_v1.0
883,影片描述,知名主廚詹姆士（鄭堅克）近日遭前經紀人丘秀珠提告，要求償2584萬元，指控他在創辦「詹醬有限公司」時未出資卻掌控權力，如今切割公司、撇清關係。詹姆士隨即發出五點聲明澄清，強調早在2023年底退出公司，...,1625,0.0,0.31622776601683794,0.9486832980505138,0.33,0.33,0.34,0.0,0.75,0.0,0.05,crisis_response,0,0.7893735144580727,0.1599975416016399,0.28890245839836026,0.004514514609527132,0.7893735144580729,0.000976562500000001,0.4060423745332291,0.3851319601963781,0.5371992342993644,2,8,6,True,quantum_frames_v1.0
884,影片描述,總統賴清德預計於5月9日在台北賓館主持歐洲戰場勝利80週年紀念儀式，成為首位以中華民國總統身分公開舉行歐戰紀念的元首。據《路透社》獨家報導，賴清德將在演說中強調「侵略者終將失敗」，呼籲全球民主國家攜手...,1179,0.0,0.31622776601683794,0.9486832980505138,0.14285714285714288,0.39285714285714285,0.46428571428571425,0.0,0.75,0.0,0.1,public_pressure,1,0.7493608104894542,0.2435256208450611,0.276882542420245,0.005377403855235703,0.7493608104894542,0.0009765625000000009,0.5100372929457817,0.3775608640255087,0.5195968655106782,2,8,6,True,quantum_frames_v1.0
885,影片描述,台灣已完成與美國的對等關稅首輪實體磋商，與日本、南韓、越南並列「第一波談判對象」。代表團由行政院副院長鄭麗君率領，於5月1日在華府與美方就關稅、軍購平衡、供應鏈合作等議題展開深入討論。 消息曝光後，台...,1806,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
886,影片描述,阿拉伯聯合大公國（UAE）宣布，自2025-2026學年起，全國公立學校將實施人工智慧（AI）必修課，學生從4歲開始接受AI教育，課程涵蓋基礎邏輯、資料與演算法、AI倫理、應用創新等七大主題。官方表示...,2028,0.9901811340591726,0.13979027774953026,0.0,0.5915492957746479,0.28169014084507044,0.1267605633802817,0.85,0.0,0.1,0.15000000000000002,proactive_planning,3,0.6090378331811975,0.36992544430497054,0.053698854818463475,0.010172652207598668,0.6090378331811974,0.0009765625000000007,0.453908102022479,0.3818938927400388,0.43082679647960465,2,8,6,True,quantum_frames_v1.0
887,影片描述,台灣近期允許22.99公噸來自澳洲的豬肉進口，檢驗結果顯示含有合法限量內的萊克多巴胺（俗稱瘦肉精），引發國內朝野論戰。國民黨批評此舉可能成為「美豬進口的敲門磚」，要求政府強化標示與資訊透明。民進黨則表...,1856,0.7759677038765046,0.08228713720853707,0.6253822427848817,0.14285714285714288,0.39285714285714285,0.46428571428571425,0.82,0.7600000000000001,0.1,0.05,public_pressure,1,0.8552444177929933,0.09029886879295874,0.0935926881993734,0.0033232277576629426,0.8552444177929933,1.4072728788653287e-33,0.6420977671171973,0.1907104974374301,0.608903671256622,2,8,6,True,quantum_frames_v1.0
888,影片描述,新台幣急升破29元 賴清德傍晚發表5點聲明 央行緊急出面澄清 新台幣匯率連續兩日急升，5日盤中一度觸及29.62元，創下近年新高。總統賴清德傍晚發表影片，強調升值主因為經濟體質良好與外資回流，否認台美...,1821,0.7004622630537004,0.08338836464925004,0.7088010995186252,0.33,0.33,0.34,0.8,0.85,0.0,0.05,crisis_response,0,0.901132292491871,0.12533505935717457,0.16399963711919255,0.002676308357343296,0.9011322924918712,1.6239238765850762e-33,0.5404529169967485,0.19656461267704584,0.6177662188220971,2,8,6,True,quantum_frames_v1.0
889,影片描述,高雄一名小學生搭乘Uber時，水壺不慎漏水，弄濕特斯拉地毯，司機卻向家長索賠高達4萬1千元，還留言嗆聲「水舔乾淨就和解」。家長提告詐欺與恐嚇，案件進入司法程序。專家指出，若無車損證明，高額索賠難站得住...,869,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.1,crisis_response,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
890,影片描述,一名師大附中數理資優生因出生於南京市，遭國防醫學院以「未設籍滿20年」為由取消報名資格，儘管其持中華民國身份證與護照，並無中國戶籍。該生控訴制度不公，質疑何以不能報考軍醫，卻仍需服兵役。事件引發社會輿...,1009,0.7736957015364528,0.08373330103208364,0.6279997577406273,0.33,0.33,0.34,0.88,0.75,0.0,0.05,crisis_response,0,0.8956760067311386,0.12515824992978586,0.14749386926021027,0.002734313686047082,0.8956760067311386,1.5714631353147337e-33,0.5382704026924554,0.2195023581892513,0.6183392295135273,2,8,6,True,quantum_frames_v1.0
891,影片描述,經濟部長郭智輝近日遭爆料，疑似動用公帑22萬元，在其創辦的餐廳密宴美國在台協會（AIT）人員。外界質疑是否涉及圖利、混淆公私界線，引起輿論譁然。郭智輝強調餐費為「個人自費」，經濟部也澄清未使用任何公務...,1033,0.0,0.2665860545383951,0.9638111202541978,0.33,0.33,0.34,0.0,0.7833333333333333,0.0,0.15000000000000002,public_pressure,0,0.7631462589304416,0.15782446019772514,0.29107553980227513,0.005095464310154345,0.763146258930442,0.000976562500000001,0.3955514723221767,0.3901769839411655,0.523650990254766,2,8,6,True,quantum_frames_v1.0
